gardenQuantity, recyclableQuantity, removalQuantity
0.505027304229439, 1.259770692597179, 0.4498968939678787
0.6020775333528743, 1.501858661575586, 0.5363528068974261
0.36959060050920994, 0.921929176663621, 0.329244897882343
0.4035039981721309, 1.0065248096211847, 0.3594561996172565
0.3801526504950347, 0.9482757937959169, 0.3386539604077965
0.3949050765588458, 0.9850751387902476, 0.351795964036147
0.4188871667327066, 1.0448975168978023, 0.37316009185600807
0.5677216061392796, 1.4161591561068172, 0.5057472835656405
0.44404638161788085, 1.107656186173034, 0.39557284565509354
0.49510978435347064, 1.2350318304042571, 0.4410620025655796
0.6138979725658796, 1.5313442810053932, 0.5468828888211772
0.36847514708928414, 0.9191467221000527, 0.3282512109573237
0.5970108896506678, 1.4892201186841072, 0.5318392543718993
0.5652616500556309, 1.4100228926745162, 0.503555864226404
0.5423750812406384, 1.3529332493903234, 0.4831676671186109
0.39219246608107244, 0.9783086389362547, 0.34937947087176835
0.6711251327665334, 1.6740951751404056, 0.5978629475412887
0.5592663068601319, 1.3950677455240557, 0.49821499204120245
0.6071698249973744, 1.5145611822475857, 0.5408892075530987
0.5416602211064957, 1.3511500589791177, 0.4825308434235773
0.6168638058021508, 1.538742435043591, 0.5495249621305818
0.4435610784629792, 1.1064456165930332, 0.3951405197586626
0.4085148097598631, 1.019024081505074, 0.3639200148420958
0.5668865621407423, 1.414076171785818, 0.5050033956646849
0.6753947351581336, 1.6847455299171388, 0.6016664663577407
0.6275986573067491, 1.5655200987493374, 0.5590879626033862
0.47968272335742623, 1.1965496351784393, 0.4273190093312569
0.6125068365259096, 1.5278741470187884, 0.5456436136805505
0.6299384334550059, 1.571356578072587, 0.5611723212368007
0.46108802763113926, 1.1501659000465738, 0.41075417059585706
0.44358853287644845, 1.106514100544656, 0.39516497715976184
0.45610254043904447, 1.1377297988688317, 0.4063129152739051
0.5018716725662309, 1.251899093868459, 0.4470857412403044
0.5357378526469486, 1.336376944429434, 0.4772549798166601
0.4654035869994856, 1.1609308926893003, 0.41459862957716975
0.6610959899496556, 1.6490778739236889, 0.5889286183185192
0.6675889926196854, 1.6652744130061437, 0.594712823864056
0.5621216351542324, 1.4021902493422196, 0.5007586234845247
0.5053667427530865, 1.2606174086072808, 0.4501992782869104
0.6472320289630289, 1.6144947700241654, 0.5765780920524355
0.40969377139585417, 1.0219649548089125, 0.36497027722137276
0.6345256699278068, 1.5827992585376855, 0.5652588001731389
0.5755022632684765, 1.4355676984537802, 0.5126785790542989
0.5736681214662812, 1.430992504065036, 0.5110446580900385
0.3808746847891702, 0.9500768798662824, 0.3392971751083669
0.36801219941906493, 0.9179919173949127, 0.3278388001487258
0.49503708630664367, 1.23485048799359, 0.44099724047214206
0.6010654593048634, 1.4993340827780741, 0.5354512141184764
0.49169725541420994, 1.2265194115522116, 0.4380219962976186
0.3684484665177375, 0.9190801684665861, 0.3282274429230658
0.5923597892211536, 1.4776181320977222, 0.5276958830744527
0.4370950382051766, 1.0903163341845072, 0.38938033332142585
0.45653359348157824, 1.1388050436831045, 0.40669691317530043
0.6793584742752993, 1.6946329208187558, 0.6051975109218217
0.4116953067568546, 1.0269577058282509, 0.3667533185233771
0.5533418242214881, 1.3802893572379968, 0.4929372450458014
0.41495902693716447, 1.0350989270999713, 0.3696607604767226
0.5067238145813632, 1.264002570761277, 0.45140820777511825
0.5436965632123333, 1.3562296340507067, 0.48434489185383045
0.47567907403364745, 1.1865626898404469, 0.42375241128750774
0.4027509070299575, 1.0046462534682412, 0.35878531833440097
0.4101864837858629, 1.0231940064336749, 0.36540920353689677
0.647519571247992, 1.6152120329136077, 0.5768342452936679
0.4844490643585509, 1.2084390848257265, 0.4315650411676337
0.39967439207970734, 0.9969720082597061, 0.35604464568408734
0.5669522697997971, 1.4142400769498817, 0.5050619304636377
0.539450446597536, 1.3456378636179513, 0.48056229503099623
0.370655120344119, 0.9245845794081379, 0.3301932112968493
0.5263119688412656, 1.3128644490241737, 0.468858055904696
0.6067035584294753, 1.5133980986830777, 0.5404738401484024
0.44851257582557696, 1.118796931481622, 0.39955149569059123
0.46713104720098264, 1.1652399740325246, 0.41613751464852755
0.40350843103737233, 1.0065358672287015, 0.35946014857662334
0.5299191766892337, 1.3218624867360362, 0.47207148930345766
0.4502775910075774, 1.1231996922425789, 0.4011238361195901
0.6760086872457864, 1.6862770091860944, 0.6022133974542712
0.5987982848640712, 1.493678705550751, 0.5334315317558525
0.386319491939016, 0.963658736563486, 0.3441476095392484
0.4469101945785412, 1.1147998546573046, 0.398124035551394
0.63633396469248, 1.5873099785107136, 0.5668696956459018
0.5442828029172903, 1.357691985873978, 0.4848671357407883
