gardenQuantity,renewableQuantity,sewageQuantity
96.04559682140378, 332.5164590312365, 306.22565609668334
98.30545905593861, 340.3402574456838, 313.43085673430716
102.4252372720687, 354.60321285184267, 326.5660948811757
118.67780958108553, 410.87073549936775, 378.3847600079288
121.13402876982384, 419.3743351881963, 386.21601263669106
94.79458099709916, 328.1853562440537, 302.23699701950164
94.71663703315937, 327.9155088824895, 301.9884854553472
104.39080456720514, 361.4081419542325, 332.8329843011518
104.91363986420012, 363.21823369572684, 334.49995902098726
95.49505511995913, 330.61044581280845, 304.4703440437324
99.4492006338801, 344.2999694171872, 317.077489445242
108.78666176980144, 376.6269017911076, 346.8484550829669
97.35073311424004, 337.0349306010894, 310.38686942447964
97.48746096441374, 337.50829181800447, 310.82280378286555
97.78169462669635, 338.52694898447436, 311.760919628465
100.97821604569994, 349.5935258879531, 321.9525046792785
106.86251286702736, 369.9653660104617, 340.7136214239564
116.55196324713494, 403.5109093459188, 371.60684712156024
104.52001378967311, 361.85547316514817, 333.24494674642216
107.29096882776346, 371.44871000154245, 342.07968308661555
112.63244857319945, 389.94128009033216, 359.11011648185865
99.97758415798167, 346.1292695023478, 318.7621537785748
113.35584587105272, 392.4457312668105, 361.4165502954316
121.31876200580052, 420.013894350982, 386.8050043058772
104.11248515152944, 360.4445810035706, 331.9456084245854
106.86227326855327, 369.9645365040727, 340.71285750346067
119.8338614789795, 414.8730666448428, 382.07064215797345
107.5048689141132, 372.1892468054498, 342.76166848156697
104.7197117870985, 362.54684136084995, 333.8816511067115
109.6383410994894, 379.57547418078775, 349.5638951463219
124.44981836718507, 430.8538267244649, 396.7878647416719
100.35164600485048, 347.42429733179415, 319.9547887172815
118.46848025865538, 410.14602299437587, 377.717347745182
114.64572056202555, 396.91136612182464, 365.52910450507585
95.78141600341601, 331.60184687775467, 305.38335882336946
118.30696211618535, 409.5868360812756, 377.2023735997104
111.43646072211492, 385.80068792943905, 355.29690508536896
120.83835392123633, 418.35068853566173, 385.27330180458114
108.64186687440142, 376.12561190903483, 346.3868002720153
99.23478564121224, 343.55764997220837, 316.3938623558214
123.43122707235428, 427.32739363678274, 393.5402532125984
122.2298908497881, 423.16828504613625, 389.7099894095413
115.07676520681574, 398.4036723150647, 366.90341976289335
110.33849874368153, 381.99946807863745, 351.79623313014974
118.1044201337296, 408.8856218138836, 376.5566016589106
116.8060411197664, 404.390544408031, 372.41693280816287
107.64939010788501, 372.6895891136695, 343.22245063970115
120.83474337993815, 418.338188593474, 385.2617901849495
115.30364413710512, 399.1891427689461, 367.62678607620353
98.77926409741848, 341.98060307190747, 314.9415065141079
100.92408172441948, 349.40610914611426, 321.7799062614428
110.5935575431129, 382.88249917676666, 352.6094463412077
99.996639945891, 346.195241950116, 318.8229100375611
109.42434612238824, 378.8346088585756, 348.8816072077499
113.6220209780911, 393.3672477860867, 362.26520603277896
109.51661147462778, 379.15403785098437, 349.17578017308716
97.87984336956372, 338.86674667970146, 312.0738508212974
124.14919982908945, 429.81306467899, 395.82939176519244
96.31672828081794, 333.45513478317145, 307.09011435187995
115.5694173300999, 400.10926783417295, 368.4741603764443
99.04367012074911, 342.8959949017684, 315.7845218177756
107.22929549773997, 371.2351926931519, 341.8830477740647
101.29630333442569, 350.6947659490317, 322.9666739062883
113.42285950221071, 392.67773706485787, 361.6302122835698
