gardenQuantity, recyclableQuantity, removalQuantity
1.1700574045075989, 0.7488105896122136, 0.9589859027728442
0.8080935883117694, 0.5171618366709422, 0.6623182386835418
0.717213411705074, 0.4590005546972938, 0.5878323135728807
0.7593200254454952, 0.4859478464626985, 0.6223431408493922
1.0401451607284427, 0.6656696569645079, 0.852509066763051
0.8525131714409562, 0.5455893771532767, 0.6987247892201482
0.8188664676925789, 0.5240562387147121, 0.6711477537301271
1.156596499112662, 0.7401959109933138, 0.947953265858986
1.2191726405687955, 0.7802432430292527, 0.9992410379590273
1.1938251578532544, 0.7640214205748258, 0.9784660926432358
1.0425288815066547, 0.6671951849894812, 0.8544627782763881
1.0469313277204086, 0.6700126521772936, 0.8580710489821168
0.9116532978877462, 0.583437736373736, 0.7471963832908193
0.7758281639015, 0.4965126861389563, 0.635873307830382
1.0012751494365286, 0.640793718432261, 0.8206509778129163
0.991498454703038, 0.6345368522993341, 0.8126379415387885
0.8929030124112439, 0.5714379727134515, 0.7318285394776352
0.9539055090334189, 0.6104782072245877, 0.7818265430535649
1.134709076490117, 0.7261884496705279, 0.9300142060639796
0.818074540341017, 0.5235494229082666, 0.6704986854337833
1.0209595156460822, 0.6533912728861995, 0.836784399666628
0.6653524787059397, 0.4258107166027569, 0.5453267890924416
0.769049306185818, 0.4921743686996395, 0.6303173163369751
0.8150449372449577, 0.5216105446345071, 0.6680156049892472
0.8531612407265454, 0.546004127012542, 0.6992559506029197
1.217390952660045, 0.7791030025860773, 0.9977807561121281
0.8260573481009249, 0.5286582414691586, 0.6770414414360149
0.9422699636314747, 0.6030317182067637, 0.7722899818826763
0.9416067887266125, 0.6026073010887549, 0.7717464398458622
1.0843052079324038, 0.693931100254991, 0.8887029001350162
1.1419514991335171, 0.7308234383035065, 0.9359501380876449
1.0048767826266785, 0.6430986831821041, 0.8236028974734446
0.8164099729840726, 0.5224841370007539, 0.6691343962772209
1.091577291487579, 0.6985850712086226, 0.8946631424157219
0.7142163199060491, 0.45708248292705084, 0.5853758795778405
0.8939284799739353, 0.5720942490356977, 0.7326690186990679
1.19200758533639, 0.7628582147844323, 0.9769763995613192
0.663056687311912, 0.4243414614185534, 0.5434451450174604
0.7984872002334227, 0.5110139629911736, 0.6544447867416034
0.7094240261039494, 0.45401552199528744, 0.5814480875050292
0.998015501174789, 0.6387076163936786, 0.8179793510030147
0.6708253287781619, 0.4293132183378445, 0.5498123690708523
0.6743527822445374, 0.43157070972229317, 0.5527034905952402
0.7233840465806299, 0.46294962311192533, 0.5928898020636331
1.0389054750176192, 0.6648762858149563, 0.8514930130925484
0.6788182903922798, 0.4344285351385054, 0.556363447231474
1.086109274366874, 0.6950856624544959, 0.8901815235526858
0.7138751035617615, 0.45686411209245165, 0.5850962166632634
1.184185061718722, 0.75785197449243, 0.9705650133809907
0.7124416021565902, 0.455946703230048, 0.583921310514327
0.9082939964358275, 0.5812878585205592, 0.7444430801424917
1.1891364996488765, 0.7610207841094826, 0.9746232409134006
0.9011456059087664, 0.5767130483405409, 0.7385842173922053
0.7526673317980908, 0.4816902712074753, 0.616890554165398
1.1882291034728845, 0.760440070835981, 0.9738795336921533
1.1944447930551898, 0.7644179732560176, 0.9789739492844816
1.1313011283346652, 0.7240074390142809, 0.9272210317924707
0.971821387146126, 0.6219439688199706, 0.7965105017035365
0.6923977591272963, 0.4431190916453185, 0.5674932593533895
1.1975019404679703, 0.7663744792768987, 0.9814796052123533
1.1003241271893671, 0.7041828505772797, 0.901832100194691
0.7477616721729936, 0.4785507586825734, 0.612869846799976
0.8086969644520238, 0.5175479839160272, 0.6628127693025903
0.9067644205167256, 0.5803089641163813, 0.7431894307591467
0.8696475777144101, 0.5565550142364247, 0.7127682489729112
0.8966674999285358, 0.5738471605930816, 0.7349139354986676
0.8007780215199903, 0.5124800374176783, 0.6563223572873962
0.8031003902145042, 0.5139663014802246, 0.6582257842735424
0.6581299420617939, 0.4211884545648745, 0.5394071557502547
1.1845159484714398, 0.7580637346192777, 0.9708362101018078
0.9819179305683342, 0.6284055309654714, 0.8047856878365676
0.9390058246812417, 0.6009427422279067, 0.7696146744781798
1.1961286265028248, 0.765495589031, 0.9803540290418324
0.6880775241523502, 0.440354237813028, 0.5639523694605699
0.7812540793088183, 0.4999851507374346, 0.6403204198825003
0.9475487971265782, 0.6064100536685154, 0.7766165447379576
0.9785963643525395, 0.6262798028200801, 0.8020633127088153
0.749734657194798, 0.47981342500285973, 0.614486916881327
1.0163959211732625, 0.6504706744140405, 0.8330440509037842
0.7918947968119022, 0.5067949721331074, 0.6490416142799156
0.6561674002018929, 0.4199324716348152, 0.5377986449455743
0.7362924343659639, 0.47121070280873456, 0.6034695923080868
1.0450592847041567, 0.6688145864846372, 0.856536711559821
0.7901625665400681, 0.5056863834722441, 0.647621868201949
1.0390142489959002, 0.6649458987300981, 0.8515821648823305
0.860737855339817, 0.5508529910374792, 0.7054657883227433
0.9635399523346582, 0.6166440356200094, 0.7897229892205295
0.7310643407115835, 0.4678648397110758, 0.5991846161234895
0.6834261040246918, 0.43737743288456227, 0.5601400382765496
0.8541116005249377, 0.5466123360441982, 0.7000348710607616
0.9476775593060716, 0.6064924585857225, 0.7767220789745417
0.8840954277500774, 0.5658013153684531, 0.7246097914957006
0.8809672585359688, 0.5637993569819676, 0.722045925683424
1.0622209447152595, 0.6797976653507946, 0.8706025086356104
0.7891005702800362, 0.5050067296000693, 0.6467514498461961
